Id,Label,timeset,bus number,lon,lat,supply (mw),demand (mw),cluster,modularity_class,Cluter-ID,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,clustering,triangles
252,,,,-106.649036,35.09583,0,0,13,5,0,11,11,24,0.078948,0.08601,439563.3525,0,0,0
253,,,,-104.805763,38.920987,0,0,8,8,0,8,8,24,0.077988,0.083945,298774.1867,0,0,0
254,,,,-117.217636,47.55826,0,0,11,40,0,7,7,22,0.086607,0.094007,1288141.98,0,0,0
255,,,,-112.048463,41.704956,0,0,4,29,0,9,9,27,0.075704,0.084021,816220.31,0,0,0
256,,,,-115.139905,33.9193,0,0,9,55,0,3,3,22,0.095987,0.101888,487347.4532,0,0,0
257,,,,-102.241512,40.315754,0,0,9,7,0,6,6,26,0.067609,0.07202,230159.6296,0,0,0
258,,,,-111.063975,31.923916,0,0,7,16,0,6,6,25,0.076405,0.082275,664469.7051,0,0,0
259,,,,-108.417939,44.909807,0,0,18,24,0,6,6,20,0.107082,0.116523,528765.3,0,0,0
260,,,,-105.299304,35.564651,0,0,9,5,0,3,3,24,0.078276,0.084357,100959,0,0,0
261,,,,-111.832523,48.42325,0,0,6,43,0,6,6,21,0.093618,0.101426,1965163.366,0,0,0
262,,,,-117.272693,32.957583,0,0,12,39,0,8,8,27,0.073226,0.079321,115385,0,0,0
263,,,,-110.742766,34.802595,0,0,9,56,0,3,3,22,0.096646,0.10339,658066.0907,0,0,0
264,,,,-112.65415,34.350783,0,0,7,19,0,8,8,24,0.081469,0.086888,1565978.522,0,0,0
265,,,,-123.144645,39.203844,0,0,9,3,0,3,3,27,0.071544,0.076345,215439.4226,0,0,0
266,,,,-117.989593,33.793442,0,0,2,52,0,7,7,27,0.073365,0.080936,590965.6739,0,0.047619,1
267,,,,-121.326235,38.676374,0,0,1,13,0,4,4,24,0.089447,0.097939,331323.5947,0,0,0
268,,,,-107.320994,48.054534,0,0,18,23,0,1,1,21,0.088822,0.094172,0,0,0,0
269,,,,-121.417095,38.304732,0,0,1,13,0,5,5,26,0.077018,0.083739,300531.4965,0,0,0
270,,,,-110.686663,44.091195,0,0,9,24,0,3,3,21,0.097945,0.104948,883241.8769,0,0,0
271,,,,-116.330023,49.181811,0,0,11,61,0,9,9,22,0.086772,0.094019,939751.5438,0,0,0
272,,,,-118.865448,35.729827,0,0,12,25,0,8,8,26,0.077675,0.083664,170290.9713,0,0.035714,1
273,,,,-111.88406,40.850545,0,0,4,45,0,2,2,29,0.065422,0.070797,82975.38492,0,0,0
274,,,,-112.085643,33.383603,0,0,7,22,0,4,4,24,0.081309,0.086137,655323.8121,0,0,0
275,,,,-112.067853,47.019267,0,0,6,43,0,8,8,22,0.086568,0.092914,867761.4269,0,0,0
276,,,,-121.480019,39.413514,0,0,20,44,0,11,11,24,0.089839,0.098809,1100054.442,0,0,0
277,,,,-119.104061,34.853186,0,0,12,18,0,3,3,25,0.083661,0.090389,378844.0402,0,0,0
278,,,,-117.864901,33.909156,0,0,2,52,0,4,4,28,0.068388,0.074482,358827.5706,0,0,0
279,,,,-107.531643,32.441513,0,0,17,21,0,6,6,27,0.06764,0.071475,187454,0,0,0
280,,,,-109.788055,40.50128,0,0,9,4,0,3,3,26,0.080517,0.08841,157325.4619,0,0,0
281,,,,-113.221297,40.320673,0,0,0,20,0,2,2,25,0.086403,0.095436,59056.52861,0,0,0
282,,,,-103.042338,43.962392,0,0,22,34,0,5,5,24,0.076852,0.081456,167155.4159,0,0,0
283,,,,-122.029986,47.507459,0,0,19,27,0,8,8,25,0.075308,0.081686,571343.935,0,0,0
284,,,,-121.155727,38.727629,0,0,1,13,0,4,4,24,0.089389,0.097693,253740.6217,0,0,0
285,,,,-122.859705,45.056142,0,0,5,57,0,10,10,26,0.071345,0.078785,1523372.895,0,0.055556,2
286,,,,-112.968011,46.393369,0,0,6,43,0,3,3,23,0.082822,0.08809,512887.6757,0,0,0
287,,,,-103.740478,43.474454,0,0,22,34,0,4,4,24,0.076847,0.081362,100959,0,0,0
288,,,,-111.873277,40.870073,0,0,4,45,0,9,9,30,0.061789,0.066789,90206.1241,0,0,0
289,,,,-116.126599,33.493914,0,0,12,55,0,6,6,26,0.078578,0.085454,250529.0622,0,0,0
290,,,,-111.534453,32.95303,0,0,7,42,0,4,4,25,0.076113,0.080743,266083.7468,0,0,0
291,,,,-122.874565,45.559788,0,0,5,57,0,7,7,27,0.067183,0.073951,437660.0386,0,0,0
292,,,,-121.314278,38.618283,0,0,1,13,0,6,6,26,0.076417,0.082626,206828.1889,0,0,0
293,,,,-122.974123,44.909772,0,0,5,26,0,4,4,26,0.070337,0.076404,129756.8564,0,0,0
294,,,,-104.704021,40.033972,0,0,8,8,0,6,6,23,0.084209,0.091142,212739.632,0,0,0
295,,,,-120.230049,34.667904,0,0,9,25,0,5,5,28,0.069923,0.075645,406558.8456,0,0,0
296,,,,-122.028419,37.530256,0,0,1,17,0,14,14,27,0.077476,0.083899,901753.0598,0,0.036364,2
297,,,,-121.91028,37.263436,0,0,20,17,0,6,6,25,0.083378,0.090458,514690.872,0,0,0
298,,,,-121.314912,38.622447,0,0,1,13,0,3,3,27,0.071155,0.076275,7083.542399,0,0,0
299,,,,-124.961893,47.897857,0,0,9,27,0,5,5,24,0.080087,0.087236,1786301.598,0,0,0
300,,,,-110.748471,46.512768,0,0,18,24,0,4,4,22,0.090278,0.096278,451628.8068,0,0,0
301,,,,-120.334483,36.107842,0,0,9,47,0,6,6,27,0.074064,0.080707,217562.0834,0,0,0
302,,,,-118.242758,34.286066,0,0,2,18,0,4,4,27,0.073276,0.079885,204949.6278,0,0.166667,1
303,,,,-112.313365,43.583236,0,0,0,29,0,4,4,25,0.074794,0.081872,295099.3161,0,0,0
304,,,,-111.672394,41.824448,0,0,4,31,0,5,5,28,0.071573,0.078402,280948.9483,0,0,0
305,,,,-112.069563,40.198234,0,0,4,45,0,6,6,27,0.075535,0.083967,680063.8172,0,0,0
306,,,,-104.915086,39.574735,0,0,8,37,0,3,3,24,0.077876,0.083617,525821.7194,0,0,0
307,,,,-113.818665,54.013796,0,0,10,0,0,3,3,23,0.079748,0.085984,698048.0765,0,0,0
308,,,,-110.278135,41.841034,0,0,0,41,0,8,8,28,0.072715,0.080037,507561.014,0,0,0
309,,,,-123.033223,39.747323,0,0,9,3,0,4,4,27,0.071847,0.076736,67225.09451,0,0,0
310,,,,-122.314048,41.573605,0,0,9,6,0,8,8,25,0.081569,0.088251,791186.0302,0,0,0
311,,,,-118.191007,33.954395,0,0,2,46,0,11,11,25,0.085349,0.095507,342390.6293,0,0,0
312,,,,-117.13945,32.005096,0,0,9,48,0,1,1,25,0.084704,0.092493,0,0,0,0
313,,,,-116.411937,48.385673,0,0,11,69,0,7,7,22,0.086627,0.09358,921803.611,0,0,0
314,,,,-111.93659,33.100897,0,0,7,22,0,5,5,24,0.082163,0.087439,81034.81508,0,0.1,1
315,,,,-112.7681,40.837138,0,0,0,45,0,5,5,29,0.065343,0.070408,57702,0,0,0
316,,,,-108.674528,36.935094,0,0,9,5,0,4,4,28,0.070544,0.076114,203486.5579,0,0,0
317,,,,-121.414115,38.645743,0,0,1,13,0,15,15,24,0.089568,0.099172,949960.9194,0,0.021978,2
318,,,,-119.499162,37.422027,0,0,9,54,0,3,3,28,0.067046,0.071688,46772.78726,0,0,0
319,,,,-105.130019,42.886088,0,0,22,34,0,4,4,24,0.076834,0.081703,238694.8467,0,0,0
320,,,,-105.728093,43.348723,0,0,22,34,0,3,3,25,0.071377,0.075296,181199.8467,0,0,0
321,,,,-121.383945,38.522817,0,0,1,13,0,5,5,24,0.089394,0.097914,99798.76854,0,0,0
322,,,,-104.521433,39.593114,0,0,8,8,0,3,3,23,0.08436,0.091487,193133.3414,0,0,0
323,,,,-115.092597,36.050069,0,0,15,20,0,4,4,25,0.084787,0.092499,596079.2884,0,0,0
324,,,,-117.983397,34.002152,0,0,2,52,0,7,7,28,0.068514,0.074726,136157.4062,0,0,0
325,,,,-114.802337,36.018909,0,0,15,20,0,6,6,25,0.085277,0.093107,603933.2072,0,0,0
326,,,,-112.479393,43.902305,0,0,0,30,0,5,5,25,0.073735,0.079265,196038.4425,0,0,0
327,,,,-105.049153,41.100729,0,0,9,7,0,6,6,24,0.07784,0.083697,336144.7463,0,0,0
328,,,,-109.725955,40.722783,0,0,9,4,0,3,3,27,0.074838,0.081233,16736.98485,0,0,0
329,,,,-114.241463,36.449471,0,0,15,20,0,5,5,26,0.078453,0.084637,95057.5743,0,0,0
330,,,,-121.23413,39.816071,0,0,20,32,0,4,4,25,0.082532,0.08927,313513.0365,0,0,0
331,,,,-119.267483,33.861387,0,0,12,18,0,5,5,26,0.078604,0.086005,326921.6112,0,0,0
332,,,,-106.661536,35.056526,0,0,13,5,0,4,4,25,0.073192,0.078614,166709.6242,0,0,0
333,,,,-118.836529,34.669599,0,0,12,18,0,5,5,26,0.077404,0.083093,354218.8636,0,0,0
334,,,,-117.321673,38.246193,0,0,9,47,0,7,7,25,0.08598,0.094229,921071.6292,0,0,0
335,,,,-115.669646,33.031741,0,0,12,55,0,10,10,25,0.079186,0.085175,626571.4166,0,0.044444,2
336,,,,-121.720049,36.907391,0,0,20,53,0,5,5,25,0.083427,0.090854,577010.6347,0,0,0
337,,,,-118.634685,35.278822,0,0,12,18,0,7,7,24,0.091035,0.099733,530831.3564,0,0,0
338,,,,-114.510554,51.290607,0,0,6,70,0,5,5,21,0.092778,0.100364,1435796.58,0,0.1,1
339,,,,-118.366615,34.037012,0,0,2,46,0,10,10,25,0.085409,0.096078,1620356.965,0,0.022222,1
340,,,,-120.953988,38.688018,0,0,1,13,0,3,3,24,0.089199,0.096914,14522.5,0,0,0
341,,,,-117.792568,34.067852,0,0,2,9,0,5,5,28,0.071248,0.078509,448909.966,0,0.1,1
342,,,,-112.68591,38.307567,0,0,9,20,0,5,5,25,0.08662,0.096472,1281426.707,0,0,0
343,,,,-111.328559,53.96208,0,0,9,68,0,11,11,23,0.079917,0.086808,1067823.557,0,0,0
344,,,,-121.245856,37.824907,0,0,1,15,0,2,2,26,0.077489,0.083731,345040.5768,0,0,0
345,,,,-118.232093,34.729447,0,0,2,18,0,4,4,27,0.073294,0.079906,270203.439,0,0,0
346,,,,-116.98212,44.178141,0,0,14,41,0,9,9,24,0.078772,0.086175,1638076.273,0,0.027778,1
347,,,,-122.347637,48.896215,0,0,23,11,0,2,2,22,0.091188,0.097601,86532,0,0,0
348,,,,-122.358293,38.129072,0,0,1,36,0,4,4,25,0.083432,0.091324,1038843.954,0,0,0
349,,,,-114.213409,49.752637,0,0,6,14,0,7,7,21,0.092826,0.100568,1531828.629,0,0,0
350,,,,-107.791844,38.129094,0,0,9,37,0,7,7,25,0.079989,0.08666,1248219.088,0,0,0
351,,,,-112.899674,42.425598,0,0,0,30,0,4,4,28,0.070507,0.077348,171028.1754,0,0,0
352,,,,-121.338447,38.625495,0,0,1,13,0,4,4,27,0.071105,0.076084,32832.88403,0,0.166667,1
353,,,,-118.118723,35.907306,0,0,12,18,0,3,3,23,0.099385,0.109273,310778.7793,0,0,0
354,,,,-114.695998,51.476259,0,0,6,70,0,4,4,22,0.084948,0.090649,353998.4596,0,0,0
355,,,,-106.587031,34.996559,0,0,13,5,0,2,2,24,0.078234,0.083969,7199.416667,0,0,0
356,,,,-115.907003,43.515492,0,0,14,41,0,7,7,24,0.074451,0.080892,744154.4414,0,0,0
357,,,,-111.692537,42.912466,0,0,0,29,0,5,5,27,0.074999,0.082447,680660.5808,0,0,0
358,,,,-104.73024,38.582123,0,0,8,8,0,5,5,24,0.077807,0.083327,345093.3417,0,0,0
359,,,,-118.462621,34.195366,0,0,2,46,0,4,4,26,0.078718,0.086644,409542.1945,0,0,0
360,,,,-117.092546,47.750737,0,0,11,40,0,5,5,23,0.079722,0.085408,145172.9929,0,0,0
361,,,,-117.121249,36.787671,0,0,9,18,0,4,4,24,0.086499,0.092032,118588.9661,0,0,0
362,,,,-118.487384,40.295197,0,0,21,2,0,5,5,26,0.076744,0.082438,996885.8625,0,0,0
363,,,,-113.450887,43.274643,0,0,14,30,0,7,7,28,0.070528,0.077739,615542.2178,0,0,0
364,,,,-115.43188,41.386045,0,0,9,30,0,3,3,26,0.070756,0.076048,230656,0,0,0
365,,,,-122.122389,37.162389,0,0,20,17,0,3,3,25,0.083014,0.089836,184611.8358,0,0,0
366,,,,-123.563673,47.200767,0,0,3,27,0,5,5,24,0.079952,0.086751,858793.1439,0,0,0
367,,,,-117.566079,32.921422,0,0,12,39,0,5,5,28,0.068241,0.073012,72124,0,0,0
368,,,,-121.076623,37.649869,0,0,1,10,0,3,3,27,0.072232,0.077804,43277,0,0,0
369,,,,-113.058021,53.117725,0,0,10,0,0,9,9,23,0.079722,0.086439,849568.7844,0,0,0
370,,,,-121.197537,38.574044,0,0,1,13,0,4,4,24,0.089562,0.098113,248676.6989,0,0,0
371,,,,-105.564254,34.545248,0,0,9,5,0,4,4,24,0.078296,0.084649,417394.321,0,0,0
372,,,,-120.856412,35.491777,0,0,9,53,0,8,8,27,0.074094,0.080255,441854.8939,0,0,0
373,,,,-111.934659,40.550929,0,0,4,35,0,6,6,28,0.069938,0.076405,229187.2571,0,0.066667,1
374,,,,-104.699956,40.049389,0,0,8,8,0,3,3,24,0.077671,0.082779,28852,0,0,0
375,,,,-109.277502,46.428468,0,0,18,24,0,6,6,21,0.089151,0.095352,385198.7212,0,0,0
376,,,,-110.312488,50.674554,0,0,9,70,0,5,5,24,0.074155,0.07952,366671.1625,0,0,0
377,,,,-111.724428,33.082382,0,0,7,22,0,5,5,24,0.082289,0.087865,558075.7955,0,0,0
378,,,,-110.764151,32.191636,0,0,7,16,0,3,3,26,0.073541,0.078486,525251.8653,0,0,0
379,,,,-117.339496,33.805189,0,0,2,39,0,6,6,25,0.084561,0.092712,73195.85081,0,0.1,1
380,,,,-113.303406,43.111453,0,0,14,30,0,3,3,29,0.065886,0.071404,72218.33333,0,0,0
381,,,,-118.057711,33.858923,0,0,2,52,0,12,12,27,0.073553,0.081688,661687.7907,0,0,0
382,,,,-110.605468,45.538498,0,0,18,24,0,5,5,22,0.090046,0.09582,169869.296,0,0,0
383,,,,-118.769762,36.25282,0,0,12,18,0,6,6,22,0.104572,0.114077,1714844.614,0,0,0
384,,,,-117.79781,34.04241,0,0,2,9,0,6,6,29,0.066844,0.073042,256603.1193,0,0.066667,1
385,,,,-121.280788,37.797792,0,0,1,15,0,7,7,27,0.072193,0.07788,345224.7115,0,0,0
386,,,,-111.860759,33.111414,0,0,7,22,0,6,6,24,0.082157,0.08737,50486,0,0.2,2
387,,,,-111.76048,42.696096,0,0,0,29,0,8,8,28,0.071125,0.077783,668859.1677,0,0.095238,2
388,,,,-119.738486,37.079278,0,0,9,54,0,4,4,29,0.066201,0.072114,285789.5874,0,0,0
389,,,,-105.219559,39.853203,0,0,8,37,0,7,7,23,0.084304,0.091569,472851.7636,0,0,0
390,,,,-106.49772,35.174804,0,0,13,5,0,3,3,23,0.084901,0.092787,192840.3778,0,0,0
391,,,,-111.577692,32.783345,0,0,7,16,0,3,3,25,0.076051,0.080461,229356.3812,0,0,0
392,,,,-121.412928,38.661302,0,0,1,13,0,5,5,25,0.082212,0.089034,52560.16501,0,0.166667,1
393,,,,-112.05845,40.381489,0,0,4,35,0,4,4,26,0.0752,0.081196,316474.3241,0,0,0
394,,,,-117.656412,34.021059,0,0,2,9,0,7,7,27,0.075844,0.084252,614842.5905,0,0,0
395,,,,-122.523962,43.42279,0,0,9,26,0,2,2,26,0.075055,0.079833,228608.0522,0,0,0
396,,,,-122.205493,48.077371,0,0,19,27,0,3,3,23,0.085264,0.091773,220835.9207,0,0,0
397,,,,-113.124454,43.511006,0,0,0,30,0,5,5,29,0.065891,0.071515,172729.5,0,0,0
398,,,,-114.686905,51.101729,0,0,6,70,0,3,3,21,0.092674,0.099958,396003.3514,0,0,0
399,,,,-112.025345,39.944558,0,0,4,38,0,4,4,28,0.070495,0.077488,441726.0522,0,0,0
400,,,,-111.942741,40.768528,0,0,4,45,0,10,10,29,0.065373,0.071236,179348.1825,0,0,0
401,,,,-111.16979,41.776618,0,0,0,31,0,7,7,29,0.069962,0.07627,384514.4858,0,0,0
402,,,,-120.877358,47.632043,0,0,9,27,0,4,4,24,0.075924,0.081386,157670.2634,0,0,0
403,,,,-117.139717,44.059932,0,0,14,41,0,4,4,25,0.073041,0.078624,186331.811,0,0,0
404,,,,-122.999726,44.699697,0,0,5,26,0,7,7,25,0.074992,0.081574,233342.6576,0,0,0
405,,,,-121.254388,38.721127,0,0,1,13,0,8,8,24,0.089432,0.098077,363860.0088,0,0.035714,1
406,,,,-118.144433,34.035243,0,0,2,52,0,6,6,25,0.08528,0.095079,662834.5597,0,0,0
407,,,,-121.836476,38.210805,0,0,1,36,0,8,8,27,0.072707,0.078328,372886.3123,0,0,0
408,,,,-118.184333,48.062004,0,0,11,58,0,5,5,23,0.081416,0.0885,797330.3003,0,0,0
409,,,,-107.172454,35.616767,0,0,13,51,0,7,7,24,0.074782,0.080181,342261.7811,0,0,0
410,,,,-121.437156,38.522743,0,0,1,13,0,6,6,24,0.089424,0.098091,438183.7692,0,0,0
411,,,,-123.298654,39.512266,0,0,9,3,0,3,3,27,0.071429,0.076003,187437,0,0,0
412,,,,-120.680471,46.58388,0,0,11,33,0,7,7,24,0.077354,0.08298,416034.8475,0,0,0
413,,,,-107.300331,43.465681,0,0,9,31,0,5,5,22,0.09035,0.096752,442040.6877,0,0,0
414,,,,-120.630894,37.486141,0,0,20,54,0,7,7,29,0.063646,0.068684,363072.8991,0,0,0
415,,,,-119.825913,46.826524,0,0,11,33,0,6,6,23,0.081781,0.089305,911834.5974,0,0,0
416,,,,-118.046099,34.031093,0,0,2,18,0,3,3,28,0.068314,0.073477,14427,0,0,0
417,,,,-104.783943,40.288809,0,0,8,7,0,6,6,24,0.078432,0.084581,307407.0931,0,0,0
418,,,,-106.586219,35.100632,0,0,13,5,0,6,6,24,0.078387,0.084759,48556.56909,0,0,0
419,,,,-122.837268,44.609981,0,0,5,26,0,10,10,25,0.075014,0.081992,346033.768,0,0.044444,2
420,,,,-121.358782,38.619879,0,0,1,13,0,9,9,26,0.076316,0.08231,266133.6157,0,0.055556,2
421,,,,-109.503166,44.099005,0,0,18,24,0,3,3,20,0.107378,0.116556,115790.0996,0,0,0
422,,,,-118.103598,35.120111,0,0,12,18,0,4,4,25,0.08372,0.090653,330179.8025,0,0,0
423,,,,-104.449299,44.351135,0,0,22,31,0,4,4,22,0.090261,0.096935,72122,0,0,0
424,,,,-114.631875,43.050322,0,0,14,30,0,4,4,25,0.076423,0.083019,194882.5893,0,0.166667,1
425,,,,-115.067912,54.240201,0,0,10,67,0,3,3,22,0.086345,0.093448,1143506.553,0,0,0
426,,,,-120.298394,46.943745,0,0,11,33,0,4,4,24,0.075611,0.081315,89717.57308,0,0,0
427,,,,-121.573159,37.851037,0,0,1,17,0,4,4,28,0.067912,0.072895,95889.50261,0,0,0
428,,,,-121.262135,39.555292,0,0,20,44,0,8,8,25,0.082655,0.089644,208098.9721,0,0,0
429,,,,-112.046469,39.100446,0,0,0,38,0,6,6,29,0.066901,0.07336,336309.8758,0,0,0
430,,,,-122.21727,55.530516,0,0,9,71,0,6,6,22,0.086313,0.093625,2791479.335,0,0,0
431,,,,-118.439255,34.00449,0,0,2,46,0,4,4,26,0.078705,0.086556,220584.7617,0,0,0
432,,,,-112.222298,51.720036,0,0,9,70,0,7,7,22,0.08519,0.091802,1058652.596,0,0,0
433,,,,-106.472435,45.56845,0,0,9,31,0,5,5,21,0.098854,0.107176,57177.83333,0,0,0
434,,,,-117.04494,48.729191,0,0,11,61,0,4,4,23,0.079651,0.084881,73322.4881,0,0,0
435,,,,-111.809427,43.262852,0,0,0,29,0,4,4,27,0.073072,0.080035,115376,0,0,0
436,,,,-120.330032,38.09091,0,0,20,10,0,8,8,29,0.06441,0.070435,559333.5557,0,0.035714,1
437,,,,-123.017668,41.21691,0,0,9,6,0,3,3,26,0.075241,0.080116,41840.79666,0,0,0
438,,,,-122.136996,41.831262,0,0,9,6,0,3,3,26,0.075471,0.080686,103743.5406,0,0,0
439,,,,-122.971379,38.569029,0,0,20,3,0,4,4,26,0.076996,0.082922,496998.008,0,0,0
440,,,,-122.44312,45.588208,0,0,5,57,0,7,7,27,0.066285,0.072487,322047.5059,0,0,0
441,,,,-110.512776,35.272498,0,0,9,56,0,4,4,23,0.088523,0.094058,581422.1469,0,0,0
442,,,,-116.619479,55.003415,0,0,9,1,0,7,7,22,0.08649,0.094182,2920938.661,0,0,0
443,,,,-122.262379,47.925958,0,0,19,27,0,6,6,23,0.085294,0.092048,207071.1406,0,0.066667,1
444,,,,-122.258954,52.566734,0,0,16,33,0,8,8,23,0.079749,0.086181,1705358.966,0,0.071429,2
445,,,,-119.362319,34.738062,0,0,12,18,0,5,5,26,0.078113,0.084286,277769.5518,0,0,0
446,,,,-121.421876,38.625665,0,0,1,13,0,6,6,25,0.082353,0.089505,197797.9848,0,0.066667,1
447,,,,-109.347292,38.397254,0,0,9,4,0,3,3,27,0.075777,0.082437,142422.0356,0,0,0
448,,,,-117.037341,32.80818,0,0,12,48,0,7,7,26,0.081602,0.089823,981724.324,0,0,0
449,,,,-117.083627,41.128723,0,0,21,2,0,5,5,26,0.07667,0.082078,417627.3196,0,0,0
450,,,,-116.195388,43.642338,0,0,14,41,0,6,6,25,0.070278,0.075743,434468.2838,0,0,0
451,,,,-122.748683,45.15862,0,0,5,57,0,4,4,27,0.06667,0.072738,727606.2971,0,0.166667,1
452,,,,-115.996588,38.150618,0,0,9,47,0,3,3,25,0.08497,0.092176,143067.5296,0,0,0
453,,,,-110.795102,32.158804,0,0,7,16,0,4,4,27,0.068999,0.073157,192870.8741,0,0,0
454,,,,-118.16448,40.148676,0,0,21,2,0,3,3,27,0.071383,0.076041,570613.2184,0,0,0
455,,,,-118.385519,33.783389,0,0,2,46,0,6,6,27,0.073544,0.080622,208437.7037,0,0,0
456,,,,-115.435643,42.49341,0,0,14,30,0,1,1,26,0.070745,0.075778,0,0,0,0
457,,,,-111.083515,48.779905,0,0,6,43,0,5,5,22,0.085779,0.092001,706013.1248,0,0,0
458,,,,-124.237404,48.461647,0,0,3,63,0,6,6,25,0.074487,0.080838,1513693.08,0,0,0
459,,,,-116.196405,33.770002,0,0,12,48,0,4,4,25,0.086338,0.094784,733828.3052,0,0,0
460,,,,-118.670862,34.050458,0,0,2,46,0,4,4,27,0.072974,0.078992,93808.57572,0,0,0
461,,,,-116.949041,34.180532,0,0,12,39,0,5,5,24,0.092193,0.102518,492463.0735,0,0,0
462,,,,-121.375904,38.451311,0,0,1,13,0,4,4,26,0.07629,0.082099,101807.5506,0,0,0
463,,,,-119.637385,46.126023,0,0,11,50,0,4,4,23,0.082632,0.090381,1050311.527,0,0,0
464,,,,-109.821189,38.14758,0,0,9,4,0,4,4,27,0.075642,0.082241,42841.51668,0,0.166667,1
465,,,,-113.906608,49.998316,0,0,6,14,0,4,4,22,0.085037,0.091075,512652.9188,0,0,0
466,,,,-104.197152,45.400258,0,0,22,31,0,3,3,23,0.082791,0.087749,28853,0,0,0
467,,,,-115.276235,32.622462,0,0,9,55,0,4,4,22,0.09591,0.102147,569237.9841,0,0,0
468,,,,-115.421798,37.362799,0,0,9,47,0,3,3,25,0.084955,0.09232,466989.6278,0,0,0
469,,,,-112.022429,41.194883,0,0,4,45,0,11,11,26,0.081045,0.091252,904697.819,0,0.088889,4
470,,,,-121.436685,37.955525,0,0,1,10,0,2,2,26,0.077289,0.083024,28852,0,0,0
471,,,,-119.533474,46.526575,0,0,11,33,0,8,8,24,0.075709,0.081706,257929.3023,0,0,0
472,,,,-117.368543,34.04496,0,0,2,39,0,5,5,25,0.084615,0.092971,223242.5137,0,0,0
473,,,,-111.160066,46.236205,0,0,18,24,0,5,5,23,0.082879,0.087583,206296.408,0,0,0
474,,,,-122.373807,39.691287,0,0,20,3,0,3,3,25,0.082964,0.089226,50477.25,0,0,0
475,,,,-124.483576,43.692071,0,0,9,26,0,5,5,25,0.074714,0.080349,93228.69717,0,0,0
476,,,,-122.245065,38.121009,0,0,1,36,0,10,10,26,0.077725,0.084632,668406.9404,0,0,0
477,,,,-117.788646,33.675843,0,0,2,52,0,4,4,27,0.073191,0.079666,114011.6991,0,0,0
478,,,,-118.009485,33.993133,0,0,2,52,0,6,6,29,0.06464,0.070741,99480.46136,0,0,0
479,,,,-105.38044,43.89893,0,0,22,34,0,8,8,22,0.090374,0.097633,858501.8609,0,0.035714,1
480,,,,-121.56206,38.511351,0,0,1,13,0,6,6,25,0.08218,0.088982,101209.3814,0,0.066667,1
481,,,,-112.424148,49.077903,0,0,6,69,0,3,3,21,0.093089,0.100267,593211.6155,0,0,0
482,,,,-117.421083,40.314186,0,0,21,2,0,6,6,28,0.066817,0.071041,565354.4392,0,0,0
483,,,,-122.564571,53.700224,0,0,16,66,0,10,10,24,0.074046,0.079695,1043295.072,0,0.022222,1
484,,,,-117.025276,44.713253,0,0,14,41,0,6,6,25,0.073043,0.078792,405154.2844,0,0,0
485,,,,-112.716194,33.756234,0,0,7,22,0,7,7,25,0.075621,0.080564,897098.2598,0,0,0
486,,,,-123.095545,44.059936,0,0,5,26,0,5,5,25,0.075041,0.081184,412699.1047,0,0,0
487,,,,-117.637538,34.017244,0,0,2,9,0,4,4,28,0.070744,0.077584,135547.7696,0,0,0
488,,,,-116.165026,42.873275,0,0,14,30,0,7,7,24,0.075708,0.081206,644699.1586,0,0.047619,1
489,,,,-104.852807,38.370055,0,0,8,8,0,4,4,25,0.072209,0.07664,273480.7417,0,0,0
490,,,,-121.649747,36.837808,0,0,20,53,0,6,6,26,0.077025,0.082833,113608.1243,0,0.066667,1
491,,,,-122.265592,48.002738,0,0,19,27,0,3,3,24,0.078595,0.083634,50473.62013,0,0,0
492,,,,-119.022612,34.610528,0,0,12,18,0,4,4,27,0.072483,0.077755,74053.1152,0,0,0
493,,,,-117.496518,34.021129,0,0,2,9,0,8,8,25,0.084765,0.093688,754354.6355,0,0.095238,2
494,,,,-108.987971,35.230403,0,0,9,56,0,5,5,24,0.081346,0.085763,329897.9122,0,0,0
495,,,,-123.806299,47.503996,0,0,3,63,0,7,7,25,0.074133,0.079706,272926.3652,0,0.047619,1
496,,,,-118.820696,35.41829,0,0,12,18,0,6,6,26,0.077594,0.083321,84692.13845,0,0.066667,1
497,,,,-119.109497,50.722375,0,0,3,65,0,10,10,22,0.087178,0.095426,2317213.047,0,0,0
498,,,,-111.763888,32.978591,0,0,7,22,0,4,4,25,0.076089,0.080428,133984.7095,0,0,0
499,,,,-121.278469,37.424892,0,0,1,13,0,1,1,28,0.067384,0.071734,0,0,0,0
500,,,,-111.5432,42.442027,0,0,0,29,0,7,7,29,0.066456,0.072031,428595.6587,0,0,0
501,,,,-111.820073,40.230868,0,0,4,35,0,4,4,27,0.075269,0.083152,87146.56135,0,0,0
502,,,,-118.064554,35.13301,0,0,12,18,0,3,3,26,0.077274,0.082633,88592.33333,0,0,0
503,,,,-103.68586,40.334875,0,0,9,7,0,3,3,25,0.072373,0.077109,43733.33526,0,0.333333,1
504,,,,-116.646376,45.140446,0,0,9,41,0,4,4,26,0.068079,0.072565,173033,0,0,0
505,,,,-118.61509,46.237927,0,0,11,50,0,5,5,23,0.082382,0.090068,1086602.188,0,0,0
506,,,,-111.893344,40.711067,0,0,4,45,0,11,11,29,0.065361,0.071188,231543.3451,0,0,0
507,,,,-111.948065,41.036842,0,0,4,45,0,8,8,26,0.081007,0.090762,467956.7533,0,0,0
