Source,Target,Type,Id,Label,timeset,Weight,line number,x,R
13980,13979,Undirected,151521,,,1,449,0.016778,7.52E-05
13979,13687,Undirected,151522,,,1,450,0.098241,0.001265932
13978,13706,Undirected,151523,,,1,451,0.06786,0.001007727
13977,13976,Undirected,151524,,,1,452,0.031485,0.000337305
13976,13974,Undirected,151525,,,1,453,0.072063,0.000440018
13975,13973,Undirected,151526,,,1,454,0.073428,0.000499826
13974,6696,Undirected,151527,,,1,455,0.090637,0.00071582
13973,12319,Undirected,151528,,,1,456,0.048236,0.000704499
13972,12619,Undirected,151529,,,1,457,0.062559,0.001040146
13971,13723,Undirected,151530,,,1,458,0.041225,0.000344389
13970,13700,Undirected,151531,,,1,459,0.101249,0.001367632
13969,13607,Undirected,151532,,,1,460,0.451102,0.002588148
13968,13591,Undirected,151533,,,1,461,0.063884,0.000766801
13967,12815,Undirected,151534,,,1,462,0.169398,0.001532887
13966,13587,Undirected,151535,,,1,463,0.286469,0.001562043
13965,4589,Undirected,151536,,,1,464,0.047218,0.000278808
13964,13724,Undirected,151537,,,1,465,0.028812,0.000317251
13963,13401,Undirected,151538,,,1,466,0.411644,0.004836283
13962,12135,Undirected,151539,,,1,467,0.256239,0.002808429
13961,13239,Undirected,151540,,,1,468,0.76498,0.005175353
13960,13154,Undirected,151541,,,1,469,1.124722,0.013581215
13959,13135,Undirected,151542,,,1,470,0.527637,0.002837606
13958,12906,Undirected,151543,,,1,471,1.13824,0.009395307
13957,12378,Undirected,151544,,,1,472,0.021343,0.000265627
13956,13723,Undirected,151545,,,1,473,0.073085,0.000509083
13955,12352,Undirected,151546,,,1,474,0.111836,0.001672235
13954,12355,Undirected,151547,,,1,475,0.099439,0.001002788
13953,13175,Undirected,151548,,,1,476,0.013454,0.000129083
13952,13175,Undirected,151549,,,1,477,0.023908,0.000156092
13951,13950,Undirected,151550,,,1,478,0.01448,0.000218714
13950,13763,Undirected,151551,,,1,479,0.030425,0.000253808
13949,13946,Undirected,151552,,,1,480,0.135704,0.000913819
13948,13393,Undirected,151553,,,1,481,0.060982,0.000495558
13947,13946,Undirected,151554,,,1,482,0.016284,0.000192932
13946,13339,Undirected,151555,,,1,483,0.058527,0.000835182
13945,13944,Undirected,151556,,,1,484,0.026851,4.41E-05
13944,13277,Undirected,151557,,,1,485,0.015423,0.000142899
13943,13672,Undirected,151558,,,1,486,0.07012,0.000894593
13942,4007,Undirected,151559,,,1,487,0.08681,0.00088421
13941,13938,Undirected,151560,,,1,488,0.017983,0.000216229
13940,13939,Undirected,151561,,,1,489,0.013879,0.00012246
13939,2201,Undirected,151562,,,1,490,0.0375,0.000114377
13938,559,Undirected,151563,,,1,491,0.053158,0.000303327
13937,13936,Undirected,151564,,,1,492,0.016125,0.000120522
13936,1447,Undirected,151565,,,1,493,0.103557,0.00078611
13935,13933,Undirected,151566,,,1,494,0.016338,0.000147515
13934,13933,Undirected,151567,,,1,495,0.016515,2.28E-05
13933,13560,Undirected,151568,,,1,496,0.041395,0.000374532
13932,13439,Undirected,151569,,,1,497,0.012777,5.07E-05
13931,12326,Undirected,151570,,,1,498,0.017017,0.000281138
13930,12326,Undirected,151571,,,1,499,0.02644,0.000322818
13929,13191,Undirected,151572,,,1,500,0.08062,0.00078201
13928,13315,Undirected,151573,,,1,501,0.047603,0.000735396
13927,12281,Undirected,151574,,,1,502,0.024426,0.000211629
13926,13606,Undirected,151575,,,1,503,0.046647,0.000557161
13925,13924,Undirected,151576,,,1,504,0.015784,0.000136991
13924,2368,Undirected,151577,,,1,505,0.031706,0.000211686
13923,13892,Undirected,151578,,,1,506,0.015389,0.000166409
13922,4516,Undirected,151579,,,1,507,0.027033,6.61E-05
13921,13478,Undirected,151580,,,1,508,0.022572,0.000331945
13920,13237,Undirected,151581,,,1,509,0.074268,0.000897509
13919,12316,Undirected,151582,,,1,510,0.054329,0.0004953
13918,13206,Undirected,151583,,,1,511,0.038399,0.000383846
13917,13500,Undirected,151584,,,1,512,0.018568,0.00020232
13916,13915,Undirected,151585,,,1,513,0.055519,0.000829989
13915,13552,Undirected,151586,,,1,514,0.018397,0.000186087
13914,13913,Undirected,151587,,,1,515,0.016246,6.44E-05
13913,13521,Undirected,151588,,,1,516,0.045965,0.000594678
13912,13299,Undirected,151589,,,1,517,0.013571,0.000118701
13911,13354,Undirected,151590,,,1,518,0.062979,0.000815255
13910,13908,Undirected,151591,,,1,519,0.025815,0.000273306
13909,13908,Undirected,151592,,,1,520,0.016356,0.000138211
13908,13829,Undirected,151593,,,1,521,0.020401,0.000306955
13907,12317,Undirected,151594,,,1,522,0.164435,0.00098379
13906,13905,Undirected,151595,,,1,523,0.0167,0.00013657
13905,13726,Undirected,151596,,,1,524,0.029587,0.000229104
13904,13311,Undirected,151597,,,1,525,0.079199,0.001055293
13903,12245,Undirected,151598,,,1,526,0.138196,0.001771909
13902,13592,Undirected,151599,,,1,527,0.02491,0.000311822
13901,13900,Undirected,151600,,,1,528,0.016238,0.00012217
13900,12312,Undirected,151601,,,1,529,0.201878,0.001619828
13899,13898,Undirected,151602,,,1,530,0.039811,0.000398738
13898,13511,Undirected,151603,,,1,531,0.217258,0.002234316
13897,13359,Undirected,151604,,,1,532,0.063053,0.000616571
13896,7676,Undirected,151605,,,1,533,0.118666,0.001594916
13895,13825,Undirected,151606,,,1,534,0.039462,0.00033247
13894,13168,Undirected,151607,,,1,535,0.1323,0.000492373
13893,12846,Undirected,151608,,,1,536,0.20793,0.001356104
13892,13296,Undirected,151609,,,1,537,0.095696,0.001301513
13891,13797,Undirected,151610,,,1,538,0.039838,0.000590322
13890,13831,Undirected,151611,,,1,539,0.001871,2.34E-05
13889,13045,Undirected,151612,,,1,540,3.407143,0.043381146
13888,12828,Undirected,151613,,,1,541,0.739553,0.00433849
13887,13135,Undirected,151614,,,1,542,0.746041,0.009861909
13886,13104,Undirected,151615,,,1,543,0.289401,0.003166056
13885,13479,Undirected,151616,,,1,544,0.917572,0.006473555
13884,12982,Undirected,151617,,,1,545,0.833378,0.011353638
13883,2213,Undirected,151618,,,1,546,0.388509,0.004519665
13882,12909,Undirected,151619,,,1,547,1.242908,0.013348973
13881,6329,Undirected,151620,,,1,548,0.409776,0.004123476
13880,2322,Undirected,151621,,,1,549,0.821282,0.011547756
13879,12950,Undirected,151622,,,1,550,0.092346,0.000682957
13878,13832,Undirected,151623,,,1,551,0.338827,0.004387646
13877,13876,Undirected,151624,,,1,552,0.04042,0.000359036
13876,13556,Undirected,151625,,,1,553,0.242003,0.003497821
13875,13832,Undirected,151626,,,1,554,0.200611,0
13874,12992,Undirected,151627,,,1,555,0.146311,0.001384362
13873,12990,Undirected,151628,,,1,556,0.277891,0.002263872
13872,13322,Undirected,151629,,,1,557,0.099074,0.001519989
13871,13734,Undirected,151630,,,1,558,0.075343,0.000581767
13870,13261,Undirected,151631,,,1,559,0.13847,0.001848714
13869,2041,Undirected,151632,,,1,560,0.09197,0.001155585
13868,13808,Undirected,151633,,,1,561,0.080454,0.000986274
13867,13031,Undirected,151634,,,1,562,0.193058,0.001645468
13866,5678,Undirected,151635,,,1,563,0.326111,0.004035849
13865,12752,Undirected,151636,,,1,564,0.302145,0.002694484
13864,12750,Undirected,151637,,,1,565,0.249143,0.001491919
13863,13576,Undirected,151638,,,1,566,0.416207,0.006797582
13862,12736,Undirected,151639,,,1,567,0.310847,0.002910691
13861,12710,Undirected,151640,,,1,568,0.386895,0.004329875
13860,13858,Undirected,151641,,,1,569,0.439053,0.005585457
13859,12710,Undirected,151642,,,1,570,0.263684,0.003146711
13858,12710,Undirected,151643,,,1,571,0.550189,0.005156133
13857,7695,Undirected,151644,,,1,572,0.076482,0.000798304
13856,13350,Undirected,151645,,,1,573,0.248867,0.001442584
13855,12756,Undirected,151646,,,1,574,0.28676,0.002928819
13854,13852,Undirected,151647,,,1,575,0.092235,0.000925585
13853,13504,Undirected,151648,,,1,576,0.362767,0.003945304
13852,13504,Undirected,151649,,,1,577,0.638337,0.007635378
13851,13739,Undirected,151650,,,1,578,0.257673,0.002248292
13850,13496,Undirected,151651,,,1,579,0.027933,0.000466116
13849,12771,Undirected,151652,,,1,580,0.474434,0.004057302
13848,13205,Undirected,151653,,,1,581,0.096539,0.000684747
13847,13845,Undirected,151654,,,1,582,0.011332,0.000162102
13846,12850,Undirected,151655,,,1,583,0.818006,0.001951397
13845,12798,Undirected,151656,,,1,584,0.070951,0.000950659
13844,13188,Undirected,151657,,,1,585,0.101183,0.001633697
13843,13284,Undirected,151658,,,1,586,0.206133,0.001440757
13842,13486,Undirected,151659,,,1,587,0.243326,0.001595734
13841,12818,Undirected,151660,,,1,588,0.17841,0.001113709
13840,13839,Undirected,151661,,,1,589,0.016372,0.000154944
13839,12845,Undirected,151662,,,1,590,0.582882,0.000830731
13838,5635,Undirected,151663,,,1,591,0.725892,0.009473447
13837,12843,Undirected,151664,,,1,592,0.550641,0.008005187
13836,12823,Undirected,151665,,,1,593,0.171561,0.002157256
13835,12822,Undirected,151666,,,1,594,0.322298,0.002183802
13834,13719,Undirected,151667,,,1,595,0.20047,0.002455324
13833,13765,Undirected,151668,,,1,596,0.225506,0.000805288
13832,12996,Undirected,151669,,,1,597,0.345329,0.004534375
13831,13474,Undirected,151670,,,1,598,0.295951,0.002519041
13830,13700,Undirected,151671,,,1,599,0.366761,0.004005732
13829,5821,Undirected,151672,,,1,600,0.118422,0.000831258
13828,13257,Undirected,151673,,,1,601,0.200487,0.00100588
13827,13202,Undirected,151674,,,1,602,0.069279,0.000748184
13826,13555,Undirected,151675,,,1,603,0.664317,0.007365566
13825,2860,Undirected,151676,,,1,604,0.024972,0.00025861
13824,13823,Undirected,151677,,,1,605,0.015932,0.000250957
13823,1656,Undirected,151678,,,1,606,0.058879,0.000506356
13822,13821,Undirected,151679,,,1,607,0.015846,0.000246346
13821,12272,Undirected,151680,,,1,608,0.124429,0.001527849
13820,13819,Undirected,151681,,,1,609,0.016462,0.000120963
13819,12259,Undirected,151682,,,1,610,0.091315,0.000703823
13818,13265,Undirected,151683,,,1,611,0.546655,0.002592579
13817,13816,Undirected,151684,,,1,612,0.015985,0.000249757
13816,13717,Undirected,151685,,,1,613,0.048951,0.000625518
13815,13814,Undirected,151686,,,1,614,0.024748,0.000193027
13814,13608,Undirected,151687,,,1,615,0.254918,0.002497427
13813,13812,Undirected,151688,,,1,616,0.025852,0.000256459
13812,13526,Undirected,151689,,,1,617,0.06566,0.000488636
13811,13183,Undirected,151690,,,1,618,0.079406,0.000712996
13810,12022,Undirected,151691,,,1,619,0.170627,0.001978177
13809,13433,Undirected,151692,,,1,620,0.161269,0.001180662
13808,13276,Undirected,151693,,,1,621,0.10024,0.001261228
13807,13260,Undirected,151694,,,1,622,0.02338,0.000322275
13806,13539,Undirected,151695,,,1,623,0.118304,0.002151106
13805,13804,Undirected,151696,,,1,624,0.188057,0.001990912
13804,13413,Undirected,151697,,,1,625,0.244879,0.002257672
13803,13389,Undirected,151698,,,1,626,0.117461,0.001764633
13802,13641,Undirected,151699,,,1,627,0.112837,0.00079512
13801,12789,Undirected,151700,,,1,628,0.172365,0.00167923
13800,13414,Undirected,151701,,,1,629,0.046601,0.00022898
13799,13176,Undirected,151702,,,1,630,0.066061,0.000225524
13798,13460,Undirected,151703,,,1,631,0.082414,0.000753813
13797,12776,Undirected,151704,,,1,632,0.080811,0.000799693
13796,13462,Undirected,151705,,,1,633,0.011843,0.000156479
13795,13623,Undirected,151706,,,1,634,0.12163,0.001250257
13794,13693,Undirected,151707,,,1,635,0.143148,0.002195731
13793,13649,Undirected,151708,,,1,636,0.124349,0.001814332
13792,13194,Undirected,151709,,,1,637,0.07819,0.001281352
13791,13423,Undirected,151710,,,1,638,0.121961,0.000738188
13790,13288,Undirected,151711,,,1,639,0.058498,0.000946094
13789,13302,Undirected,151712,,,1,640,0.054445,0.00035532
13788,13447,Undirected,151713,,,1,641,0.089293,0.000584703
13787,13286,Undirected,151714,,,1,642,0.101791,0.001629542
13786,13310,Undirected,151715,,,1,643,0.106956,0.00100266
13785,13619,Undirected,151716,,,1,644,0.18085,0.000725952
13784,13783,Undirected,151717,,,1,645,0.012905,0.000200257
13783,13542,Undirected,151718,,,1,646,0.116728,0.000623708
13782,12696,Undirected,151719,,,1,647,0.261177,0.004019804
13781,12684,Undirected,151720,,,1,648,0.212441,0.003275448
13780,13174,Undirected,151721,,,1,649,0.057152,0.000508608
13779,13179,Undirected,151722,,,1,650,0.038747,0.000423963
13778,13368,Undirected,151723,,,1,651,0.135387,0.001287733
13777,140,Undirected,151724,,,1,652,0.572166,0.003187918
13776,13697,Undirected,151725,,,1,653,0.036443,0.000487009
13775,13230,Undirected,151726,,,1,654,0.038499,0.000197882
13774,13386,Undirected,151727,,,1,655,0.057907,0.000714841
13773,13650,Undirected,151728,,,1,656,0.069368,0.000795461
13772,12575,Undirected,151729,,,1,657,0.06209,0.000552671
13771,13562,Undirected,151730,,,1,658,0.10355,0.001091331
13770,13483,Undirected,151731,,,1,659,0.087575,0.001127669
13769,13349,Undirected,151732,,,1,660,0.10381,0.000884324
13768,12158,Undirected,151733,,,1,661,0.430602,0.004184765
13767,13656,Undirected,151734,,,1,662,0.109863,0.001100441
13766,12655,Undirected,151735,,,1,663,0.409184,0.001962473
13765,13645,Undirected,151736,,,1,664,0.324673,0.003440531
13764,13645,Undirected,151737,,,1,665,0.337017,0.003253211
13763,12360,Undirected,151738,,,1,666,0.113499,0.000802635
13762,12092,Undirected,151739,,,1,667,1.065983,0.00532007
13761,13203,Undirected,151740,,,1,668,0.041977,0.000353806
13760,12192,Undirected,151741,,,1,669,0.051914,0.000607373
13759,13605,Undirected,151742,,,1,670,0.726194,0.007672255
13758,12818,Undirected,151743,,,1,671,0.094166,0.000601769
13757,12819,Undirected,151744,,,1,672,0.357487,0.004316949
13756,12318,Undirected,151745,,,1,673,0.060165,0.000584064
13755,12582,Undirected,151746,,,1,674,0.27607,0.003840248
13754,12663,Undirected,151747,,,1,675,0.551896,0.003999171
13753,12200,Undirected,151748,,,1,676,0.108153,0.000959407
13752,13168,Undirected,151749,,,1,677,0.210295,0.002683939
13751,13095,Undirected,151750,,,1,678,0.446653,0.00693624
13750,6373,Undirected,151751,,,1,679,0.169076,0.001620623
13749,12235,Undirected,151752,,,1,680,0.196591,0.001531003
13748,12954,Undirected,151753,,,1,681,0.620951,0.008178793
13747,12739,Undirected,151754,,,1,682,0.200644,0.001166695
13746,13661,Undirected,151755,,,1,683,0.108057,0.000864926
13745,13521,Undirected,151756,,,1,684,0.070213,0.001215236
13744,13006,Undirected,151757,,,1,685,0.122691,0.000720854
13743,13095,Undirected,151758,,,1,686,0.036295,0.000481021
13742,12055,Undirected,151759,,,1,687,0.459979,0.002117095
13741,12107,Undirected,151760,,,1,688,0.088168,0.001096086
13740,13720,Undirected,151761,,,1,689,0.081454,0.00085904
13739,13486,Undirected,151762,,,1,690,0.372809,0.00273251
13738,13477,Undirected,151763,,,1,691,1.800634,0.015247731
13737,13289,Undirected,151764,,,1,692,0.147243,0.001217489
13736,12022,Undirected,151765,,,1,693,0.611882,0.005608298
13735,12123,Undirected,151766,,,1,694,0.224773,0.001956485
13734,13260,Undirected,151767,,,1,695,0.155693,0.001240765
13733,13321,Undirected,151768,,,1,696,0.077551,0.001206454
13732,12539,Undirected,151769,,,1,697,0.997402,0.007779339
13731,13712,Undirected,151770,,,1,698,0.149086,0.002923712
13730,12456,Undirected,151771,,,1,699,0.055992,0.000771075
13729,13477,Undirected,151772,,,1,700,1.698999,0.018575392
13728,12475,Undirected,151773,,,1,701,0.544343,0.006007575
13727,5012,Undirected,151774,,,1,702,0.270807,0.002466548
13726,12297,Undirected,151775,,,1,703,0.193755,0.00191339
13725,13006,Undirected,151776,,,1,704,0.044894,0.000446659
13724,13444,Undirected,151777,,,1,705,0.043083,0.000587837
13723,12377,Undirected,151778,,,1,706,0.081749,0.000768469
13722,12314,Undirected,151779,,,1,707,0.062748,0.000713752
13721,1494,Undirected,151780,,,1,708,0.056259,0.000662893
13720,4851,Undirected,151781,,,1,709,0.197159,0.001996886
13719,12814,Undirected,151782,,,1,710,0.414736,0.003854621
13718,13289,Undirected,151783,,,1,711,0.130755,0.001619288
13717,12214,Undirected,151784,,,1,712,0.127784,0.001160257
13716,12891,Undirected,151785,,,1,713,0.086554,0.000703674
13715,13390,Undirected,151786,,,1,714,0.279626,0.003485659
13714,12711,Undirected,151787,,,1,715,0.088477,0.000489139
13713,13307,Undirected,151788,,,1,716,0.046555,0.000410825
13712,12692,Undirected,151789,,,1,717,0.41595,0.003336557
13711,13121,Undirected,151790,,,1,718,0.06155,0.000586023
13710,13238,Undirected,151791,,,1,719,0.144685,0.001773689
13709,13007,Undirected,151792,,,1,720,0.221887,0.002801274
13708,12294,Undirected,151793,,,1,721,0.068721,0.00075281
13707,12627,Undirected,151794,,,1,722,0.056965,0.00032709
13706,12635,Undirected,151795,,,1,723,0.159918,0.001397863
13705,12114,Undirected,151796,,,1,724,0.289603,0.002767344
13704,3416,Undirected,151797,,,1,725,0.275528,0.003366902
13703,12579,Undirected,151798,,,1,726,0.167081,0.001669635
13702,12920,Undirected,151799,,,1,727,0.055742,0.000456491
13701,12436,Undirected,151800,,,1,728,0.546097,0.006941983
13700,13607,Undirected,151801,,,1,729,0.381456,0.002987329
13699,13205,Undirected,151802,,,1,730,0.005059,3.30E-05
13698,13253,Undirected,151803,,,1,731,0.004184,5.55E-05
13697,12598,Undirected,151804,,,1,732,0.03723,0.000352692
13696,12656,Undirected,151805,,,1,733,0.549367,0.008546954
13695,13663,Undirected,151806,,,1,734,0.115978,0.001294472
13694,13669,Undirected,151807,,,1,735,0.40944,0.005295148
13693,5932,Undirected,151808,,,1,736,0.481704,0.00385919
13692,3840,Undirected,151809,,,1,737,0.106053,0.000973262
13691,12520,Undirected,151810,,,1,738,0.154528,0.001904383
13690,12288,Undirected,151811,,,1,739,0.168278,0.001610169
13689,11976,Undirected,151812,,,1,740,0.434889,0.002069131
13688,3937,Undirected,151813,,,1,741,0.558321,0.006920274
13687,13418,Undirected,151814,,,1,742,0.231108,0.002426905
13686,3220,Undirected,151815,,,1,743,0.418814,0.004239471
13685,2501,Undirected,151816,,,1,744,0.10065,0.00091569
13684,13634,Undirected,151817,,,1,745,0.101013,0.000520303
13683,12514,Undirected,151818,,,1,746,0.352894,0.002888555
13682,13641,Undirected,151819,,,1,747,0.270433,0.004978902
13681,13593,Undirected,151820,,,1,748,0.036277,0.000278288
13680,2368,Undirected,151821,,,1,749,0.03957,0.000654554
13679,13662,Undirected,151822,,,1,750,0.285513,0.003677941
13678,6551,Undirected,151823,,,1,751,1.110663,0.006293232
13677,12312,Undirected,151824,,,1,752,0.018443,0.000227722
13676,12938,Undirected,151825,,,1,753,1.364141,0.012049422
13675,3608,Undirected,151826,,,1,754,0.090926,0.000573159
13674,3077,Undirected,151827,,,1,755,0.11173,0.001407432
13673,12263,Undirected,151828,,,1,756,0.206752,0.002525014
